ID   , holiday                  , temp   , rain_1h, snow_1h, clouds_all, weather_main, Rush Hour, traffic_volume
10120,                          , 272.15 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2657
 8698,                          , 296.79 ,    0.0 ,    0.0 ,          0, Clear       ,         0,            643
43562,                          , 281.61 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1589
28118,                          , 275.97 ,    0.0 ,    0.0 ,          1, Mist        ,         0,            338
14779,                          , 299.21 ,    1.37,    0.0 ,         90, Rain        ,         0,           4866
 6698,                          , 287.92 ,    0.0 ,    0.0 ,         92, Rain        ,         1,           4599
25558,                          , 298.82 ,    0.0 ,    0.0 ,         36, Clouds      ,         0,           4984
18004,                          , 299.76 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1198
30870,                          , 260.21 ,    0.0 ,    0.0 ,          5, Clear       ,         0,           4725
35089,                          , 294.82 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2693
   42,                          , 280.57 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           6990
35619,                          , 287.22 ,    0.0 ,    0.0 ,          1, Mist        ,         0,            836
30262,                          , 275.02 ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,           2609
  315,                          , 285.88 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5238
38290,                          , 279.68 ,    0.0 ,    0.0 ,          5, Clear       ,         0,           4981
 5314,                          , 272.73 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           3074
36322,                          , 297.15 ,    0.0 ,    0.0 ,          1, Thunderstorm,         1,           3517
10257,                          , 266.07 ,    0.0 ,    0.0 ,         64, Mist        ,         0,            780
 1263,                          , 274.43 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           2608
  920,                          , 280.56 ,    0.0 ,    0.0 ,         46, Clear       ,         0,           2415
 7778,                          , 298.26 ,    0.0 ,    0.0 ,         32, Clouds      ,         1,           5714
28828,                          , 274.84 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           1952
 8257,                          , 300.9  ,    0.0 ,    0.0 ,         68, Clouds      ,         0,           6799
44807,                          , 291.44 ,    0.0 ,    0.0 ,         90, Rain        ,         1,           2686
18159,                          , 287.52 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           3323
 6712,                          , 285.65 ,    0.0 ,    0.0 ,         92, Mist        ,         0,            281
13464,                          , 285.42 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4522
17933,                          , 292.7  ,    0.0 ,    0.0 ,         90, Fog         ,         1,           6518
19914,                          , 280.01 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,            287
22590,                          , 284.22 ,    0.0 ,    0.0 ,         40, Mist        ,         0,            941
34016,                          , 291.55 ,    0.0 ,    0.0 ,         75, Drizzle     ,         0,           2876
13968,                          , 277.31 ,    5.1 ,    0.0 ,         90, Rain        ,         0,           3370
 8033,                          , 286.06 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1196
 8063,                          , 289.91 ,    1.52,    0.0 ,         80, Mist        ,         0,            822
 4648,                          , 277.43 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4502
 7376,                          , 295.79 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           5225
 8784,                          , 291.56 ,    0.0 ,    0.0 ,         80, Clouds      ,         0,            425
38422,                          , 273.72 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           1340
45651,                          , 295.08 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            786
29558,                          , 267.79 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            931
  161,                          , 284.08 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           5067
19368,                          , 276.88 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3601
36875,                          , 301.36 ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           4730
 5496,                          , 270.48 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           6766
42734,                          , 270.01 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           4579
30225,                          , 273.01 ,    0.0 ,    0.0 ,          1, Mist        ,         1,           5224
13901,                          , 279.86 ,    0.25,    0.0 ,         90, Rain        ,         1,           4713
16685,                          , 293.64 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1511
42946,                          , 264.36 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            640
11711,                          , 260.04 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,            279
30603,                          , 266.94 ,    0.0 ,    0.0 ,         90, Snow        ,         1,           5606
33999,                          , 281.08 ,    0.0 ,    0.0 ,          1, Mist        ,         0,           2925
28459,                          , 275.79 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           3908
  210,                          , 283.32 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           4949
47697,                          , 295.26 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1469
42131,                          , 269.0  ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3415
17622,                          , 292.69 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,            863
33728,                          , 293.15 ,    0.0 ,    0.0 ,         40, Rain        ,         0,           5590
 7605,                          , 298.44 ,    5.08,    0.0 ,         24, Rain        ,         1,           3695
 2651,                          , 266.78 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           1079
 9998,                          , 279.5  ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           7107
13504,                          , 275.2  ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2780
38320,                          , 285.58 ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           4920
47105,                          , 299.25 ,    1.78,    0.0 ,          5, Rain        ,         0,           2840
41962,                          , 274.94 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3709
23757,                          , 289.16 ,    0.25,    0.0 ,         90, Mist        ,         0,            379
42533,                          , 274.0  ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            609
31788,                          , 270.22 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           5155
33496,                          , 290.14 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           2655
42486,                          , 272.21 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           4958
43815,                          , 296.37 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           3541
33524,                          , 286.81 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1121
 6268,                          , 289.11 ,    0.0 ,    0.0 ,         90, Mist        ,         0,            566
32696,                          , 286.71 ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,            799
15790,                          , 293.08 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           3420
47739,                          , 297.44 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1088
